prompt_id,prompt,ref_image
LN185,"In this image we can see a woman standing, and wearing the blue color sweater, in front here is the elephant on the ground, here is the rope, and at back here are the trees, and at above here is the sky.",LN/000000106757.jpg
LN186,In this picture we can see two men holding glasses in their hands. There are two persons standing to the right side. We can see a board and a paper on it in the background.,LN/000000418062.jpg
LN187,"In this image, there are two persons wearing clothes. In these two, one of them is a kid. The person who is on the left side of the image holding a kid who is on the right side of the image.",LN/000000413552.jpg
LN188,In this picture we can see a man wearing black costume and surfing on the sea waves. On the top there is a sky.,LN/000000262587.jpg
LN189,In this picture there is a man standing in front of a table on which three bottles and some vegetables were placed. A man is cooking something on the table. In the background there are some cars on the road and we can observe some buildings.,LN/000000213255.jpg
LN190,In this picture we can see a group of people who are standing on a ski board and they are holding sticks in their hands. There are few trees from left to right. A building is on the right side. Few mountains are visible in the background. Sky is blue and cloudy.,LN/000000509014.jpg
LN191,"In the picture we can see a group of elephants walking, in the background we can see red sand, grass, water, plants, trees and sky.",LN/000000007108.jpg
LN192,"In this picture we can see a bottle and it is hold by a person, and we can see a black cat which is lying on the ground.",LN/000000460841.jpg
LN193,"In this image i can see a giraffe standing on a ground, at left there is a rock, at the back ground i can see few trees and a sky white color and at the ground i can see grass.",LN/000000359781.jpg
LN194,"In this picture we can see a food item with leaves, dry fruits on it and placed in a plate.",LN/000000034205.jpg
LN195,"In-front of this red wall there is a wooden bed, above this wooden bed there is a bed, bed-sheet and pillows. Beside this bed there are table, on this tables there is a telephone, lantern lamp and device.",LN/000000483050.jpg
LN196,There are three elephants in circus ring. Of them one is blue and the other is in soil red. There is a small one behind these. A woman is pampering the blue one. There are two lights on either side of the ring. A man is arranging stools behind. There are benches for the audience to sit. There are lights arranged to the roof.,LN/000000048504.jpg
LN197,This image consists of an equipment which is held by some person.,LN/000000462643.jpg
LN198,This is the picture might be taken on wide road. In the image on left side we can see a bike and hoardings and few trees on right side also we can see some trees on top there is a sky at bottom there is a road which is in black color and grass which is in green color.,LN/000000454978.jpg
LN199,There are eleven pieces of medu vada inside the tray. I can see a name paper attached to the plate. This is the serving spoon. Here I can see another tray art the right corner of the image. This tray is placed on the table.,LN/000000328117.jpg
LN200,A parking ticketing machine is beside a road. There are some markings in white color on the road. There are some people and vehicles in the background.,LN/000000568147.jpg
LN201,The image is taken at the mountains. In the center of the image there are people standing. We can see some of them are skiing. On the left there are many skiboards. In the background there are mountains and sky.,LN/000000387916.jpg
LN202,"In this picture we can see a train traveling on railway track, there are some electric poles here, here we can see a number board, in the background there are some trees and a sky.",LN/000000042178.jpg
LN203,In this image there are two teddy bears and one snowman toy are placed on the cloth. At background I can see a red color poster with a design on it.,LN/000000050844.jpg
