prompt_id,prompt,ref_image
MS319,A parking area full of motor scooters in various colors.,COCO/COCO_val2014_000000359277.jpg
MS320,Baseball players playing a game before a crowd.,COCO/COCO_val2014_000000237487.jpg
MS321,Four men at a bar having finished a meal. ,COCO/COCO_val2014_000000129897.jpg
MS322,A skateboarder attempts a trick above ground while his friend watches.,COCO/COCO_val2014_000000438907.jpg
MS323,A man talking on a cell phone on a city street.,COCO/COCO_val2014_000000420339.jpg
MS324,Family smiling in living room with a party cake. ,COCO/COCO_val2014_000000204853.jpg
MS325,The cross country skier is working very hard.,COCO/COCO_val2014_000000540207.jpg
MS326,A bus is parked on a wet street,COCO/COCO_val2014_000000531163.jpg
MS327,A computer monitor sitting on top of a wooden desk.,COCO/COCO_val2014_000000137301.jpg
MS328,A crowd of people take pictures of a departing train.,COCO/COCO_val2014_000000168811.jpg
MS329,A small extra oven in a wood cabinet kitchen,COCO/COCO_val2014_000000531563.jpg
MS330,People in a square near a small clock tower.,COCO/COCO_val2014_000000300855.jpg
MS331,a person is typing on a laptop on a desk,COCO/COCO_val2014_000000120070.jpg
MS332,A vase painted with fish holds flowers outside of a window.,COCO/COCO_val2014_000000547601.jpg
MS333,A pair of books sit on the couch cushions.,COCO/COCO_val2014_000000278134.jpg
MS334,A cat standing next to a pond with a duck.,COCO/COCO_val2014_000000231408.jpg
MS335,Two motorcycles ride down a street in a city.,COCO/COCO_val2014_000000487688.jpg
MS336,A zebra with its face towards the ground and a rhinoceros under a tree.,COCO/COCO_val2014_000000335507.jpg
MS337,A cat lying on carpet next to a fishbowl.,COCO/COCO_val2014_000000581157.jpg
MS338,A measuring instrument hanging on the wall of a building who's paint is chipping.,COCO/COCO_val2014_000000525286.jpg
MS339,A baby girl standing in a shopping cart holding an umbrella.,COCO/COCO_val2014_000000443969.jpg
MS340,A baby elephant climbing out of a watering hole.,COCO/COCO_val2014_000000498383.jpg
MS341,A soccer player running and kicking a soccer ball during a match.,COCO/COCO_val2014_000000557323.jpg
MS342,A man sitting down eating a pizza at a restaurant. ,COCO/COCO_val2014_000000561589.jpg
MS343,A laptop and keyboard sitting on a cluttered desk.,COCO/COCO_val2014_000000480400.jpg
MS344,Black dog with pink doughnut on tile floor.,COCO/COCO_val2014_000000113271.jpg
MS345,A couple of red trucks parked next to a park.,COCO/COCO_val2014_000000250076.jpg
MS346,There is a brown bird sitting outside of a glass door.,COCO/COCO_val2014_000000538976.jpg
MS347,"There is something captured here in this photo.
",COCO/COCO_val2014_000000099828.jpg
MS348,The two buses are parked in the building.,COCO/COCO_val2014_000000440043.jpg
MS349,A line of benches is overlooking a body of water.,COCO/COCO_val2014_000000423039.jpg
MS350,A close up view of two heads of two giraffes.,COCO/COCO_val2014_000000020470.jpg
MS351,A baby calmly sleeping with its eyes closed.,COCO/COCO_val2014_000000370980.jpg
MS352,An elephant in the river holding something with its trunk,COCO/COCO_val2014_000000106896.jpg
MS353,A group of women eating at a dinner table and conversating.,COCO/COCO_val2014_000000372654.jpg
MS354,A lot of bananas on a shelf in a grocery store.,COCO/COCO_val2014_000000497006.jpg
MS355,A guy catching a Frisbee in a large field.,COCO/COCO_val2014_000000028676.jpg
MS356,A man holding a donut taken from a plate of donuts.,COCO/COCO_val2014_000000494846.jpg
MS357,A group of people are holding other people on a soccer field.,COCO/COCO_val2014_000000142238.jpg
MS358,A group of men running across a soccer field.,COCO/COCO_val2014_000000567640.jpg
MS359,An office with lots of things on the wall,COCO/COCO_val2014_000000035768.jpg
MS360,a young child riding a toy elephant in the living room,COCO/COCO_val2014_000000419363.jpg
MS361,Two women walking together in the rain with umbrellas.,COCO/COCO_val2014_000000397617.jpg
MS362,A man pushing a cart filled with lots of fresh fruit.,COCO/COCO_val2014_000000241317.jpg
MS363,A tennis player in headphones slouches on a bench.,COCO/COCO_val2014_000000474437.jpg
MS364,a close up of two surf boards on a field,COCO/COCO_val2014_000000241620.jpg
MS365,a brown and white dog and a cat playing with a ball,COCO/COCO_val2014_000000012764.jpg
MS366,A man on a skateboard performing a trick.,COCO/COCO_val2014_000000023895.jpg
MS367,The passage between the modern buildings is used by bicycle riders.,COCO/COCO_val2014_000000045596.jpg
MS368,a tennis player swings his tennis racket ,COCO/COCO_val2014_000000143572.jpg
MS369,Man walking horse down a runway for photographers. ,COCO/COCO_val2014_000000489088.jpg
MS370,Two motorcycles going through the tunnel at night.,COCO/COCO_val2014_000000178982.jpg
MS371,a person swinging a tennis racket on a tennis court.,COCO/COCO_val2014_000000323895.jpg
MS372,A man sitting on the sidelines of a tennis court holding out is arms in a shrug,COCO/COCO_val2014_000000351577.jpg
MS373,A close-up of a cheese pizza on a wooden table.,COCO/COCO_val2014_000000032038.jpg
MS374,A pony with  blonde hair is in a mountain top.,COCO/COCO_val2014_000000520868.jpg
MS375,A couple of bathrooms one with a standing toilet next to one with a sitting toilet.,COCO/COCO_val2014_000000099747.jpg
MS376,A man holding a woman on a boat in front of a dinner table.,COCO/COCO_val2014_000000262658.jpg
MS377,A train runs down a track past run down buildings.,COCO/COCO_val2014_000000529907.jpg
MS378,a kitty laying under neath of a car,COCO/COCO_val2014_000000461775.jpg
MS379,A double decker red bus parked next to another double decker bus.,COCO/COCO_val2014_000000440043.jpg
MS380,A large slab of sponge cake sits upon a flowery plate.,COCO/COCO_val2014_000000424880.jpg
MS381,The cat is sitting by the sneakers on the floor.,COCO/COCO_val2014_000000569773.jpg
MS382,Birds perched on some wood by an expanse of water,COCO/COCO_val2014_000000209940.jpg
MS383,A jockey rides a horse as he jumps over an obstacle. ,COCO/COCO_val2014_000000161517.jpg
MS384,A motorcycle with United States Marine Corp markings.,COCO/COCO_val2014_000000251098.jpg
MS385,A man with a clipboard and blue tooth headset looking at his cell phone,COCO/COCO_val2014_000000301582.jpg
MS386,A peacock unfurls its feathers in front of another peacock.,COCO/COCO_val2014_000000212342.jpg
MS387,A smiling girl is talking on a phone.,COCO/COCO_val2014_000000368367.jpg
MS388,Ornate cup and saucer clock displayed against red background.,COCO/COCO_val2014_000000256407.jpg
MS389,"A small baby elephant stands near an adult, and a very old elephant.",COCO/COCO_val2014_000000042267.jpg
MS390,A man skating in a skate park with another standing nearby.,COCO/COCO_val2014_000000468545.jpg
MS391,a multi-colored parrot holding its foot up to its beak.,COCO/COCO_val2014_000000327401.jpg
MS392,Two antique suitcases sit stacked one on top of the other.,COCO/COCO_val2014_000000441147.jpg
MS393,A woman is surfing in a black and white photo.,COCO/COCO_val2014_000000525899.jpg
MS394,Comforter covered bed in semi unkempt bright bedroom.,COCO/COCO_val2014_000000284028.jpg
MS395,A couple of military guys cutting a big cake.,COCO/COCO_val2014_000000048332.jpg
MS396,A stuffed bear set in front of a cup of coffee.,COCO/COCO_val2014_000000466137.jpg
MS397,"A mostly grey, European cityscape with buildings and lots of traffic, vehicular and otherwise, picks up bits of bright red from buses, stop signs, sidewalk signs and pedestrian clothing items.   ",COCO/COCO_val2014_000000220690.jpg
MS398,A large cargo jet flying through the sky.,COCO/COCO_val2014_000000157021.jpg
MS399,A smiling skier poses in the snow before making her run.,COCO/COCO_val2014_000000061747.jpg
MS400,A large glass vase with some flowers near a big window.,COCO/COCO_val2014_000000087742.jpg
MS401,a person showing another person how to surf,COCO/COCO_val2014_000000187278.jpg
MS402,A baseball player holding a bat near a crowd.,COCO/COCO_val2014_000000149115.jpg
MS403,A plate of spaghetti with broccoli and mushrooms,COCO/COCO_val2014_000000308564.jpg
MS404,a boy on the beach playing with a kite,COCO/COCO_val2014_000000446902.jpg
MS405,An old male using a laptop while looking at the photographer ,COCO/COCO_val2014_000000393874.jpg
MS406,A pizza on a plate on a table.,COCO/COCO_val2014_000000091460.jpg
MS407,Three horses are grazing in a field in front of a small grove of trees.,COCO/COCO_val2014_000000463588.jpg
MS408,A group of children paddle in a canoe.,COCO/COCO_val2014_000000250227.jpg
MS409,An elephant is standing next to some water and putting something in its mouth.,COCO/COCO_val2014_000000485219.jpg
MS410,A man stares at another man tying a tie.,COCO/COCO_val2014_000000163289.jpg
MS411,The man is skiing alone on the snow,COCO/COCO_val2014_000000103491.jpg
MS412,A female applying icing on a cake at home.,COCO/COCO_val2014_000000438497.jpg
MS413,A yellow sign sitting on the side of a road.,COCO/COCO_val2014_000000397278.jpg
MS414,A woman playing tennis waits to be survived ,COCO/COCO_val2014_000000284542.jpg
MS415,Person on motorbike  with speed detector showing 26.,COCO/COCO_val2014_000000378727.jpg
MS416,a tower with some clocks inside of it ,COCO/COCO_val2014_000000133051.jpg
MS417,Baseball players on the mound during a game.,COCO/COCO_val2014_000000487469.jpg
MS418,a laptop open up with a ipod and phone plugged in it,COCO/COCO_val2014_000000395344.jpg
MS419,Childre are eating food on plastic plates with a fork.,COCO/COCO_val2014_000000073201.jpg
MS420,A street sign on the corner outside a Spanish style building.,COCO/COCO_val2014_000000001779.jpg
MS421,A white bed topped with both white and brown pillows.,COCO/COCO_val2014_000000097577.jpg
MS422,The bananas in the bushel are very large.,COCO/COCO_val2014_000000403096.jpg
MS423,A baseball player taking a swing at a ball,COCO/COCO_val2014_000000078707.jpg
MS424,A man wearing a neck tie and a white shirt.,COCO/COCO_val2014_000000258541.jpg
MS425,"A room with many tables, with multiple laptops with headphones on each.",COCO/COCO_val2014_000000188311.jpg
MS426,A row of colorful kitchen appliances and sinks.,COCO/COCO_val2014_000000271897.jpg
MS427,An older woman sits in a sweater at the beach.,COCO/COCO_val2014_000000211491.jpg
MS428,there are many giraffes that are standing by a fence,COCO/COCO_val2014_000000064313.jpg
MS429,A couple is preparing to eat a mean at a restaurant.,COCO/COCO_val2014_000000514860.jpg
MS430,a white plate filled with pasta and broccoli,COCO/COCO_val2014_000000243091.jpg
MS431,Two zebras bent over eating green grass together,COCO/COCO_val2014_000000335610.jpg
MS432,A couple of men sitting on top of a bench.,COCO/COCO_val2014_000000495377.jpg
MS433,A train traveling down tracks with a tent piece of metal attached to the front of it.,COCO/COCO_val2014_000000528364.jpg
MS434,A partially closed lap top computer sitting on a wooden desk.,COCO/COCO_val2014_000000341874.jpg
MS435,A kid that is sleeping on a sofa with a controller in its hand. ,COCO/COCO_val2014_000000278359.jpg
MS436,A television is in a wall and on,COCO/COCO_val2014_000000527616.jpg
MS437,A hot dog with toppings and a drink on a table.,COCO/COCO_val2014_000000299100.jpg
MS438,A boy is playing with a kite in a wet land.,COCO/COCO_val2014_000000426836.jpg
MS439,A large elephant crossing a narrow shallow river.,COCO/COCO_val2014_000000170321.jpg
MS440,Bathroom designed to look like a caveman's den. ,COCO/COCO_val2014_000000466118.jpg
MS441,A dog is walking alone on a dirt road.,COCO/COCO_val2014_000000032054.jpg
MS442,a couple of people that are standing in some sand with surfboards,COCO/COCO_val2014_000000376441.jpg
MS443,A pizza with half pepperoni and half veggies.,COCO/COCO_val2014_000000225565.jpg
MS444,A man uses a cellphone on a boat near a city,COCO/COCO_val2014_000000205720.jpg
MS445,This couple is playing wrestling on their Wii. ,COCO/COCO_val2014_000000330410.jpg
MS446,a train depot with several trains stationed in it ,COCO/COCO_val2014_000000118778.jpg
MS447,A marble tabletop that has a coffee cup and saucer one one side and two plates of food on the other sides.,COCO/COCO_val2014_000000258290.jpg
MS448,The van with a trailer on the back is parked by the side of the road. ,COCO/COCO_val2014_000000244005.jpg
MS449,a man is riding a motorcycle on one wheel,COCO/COCO_val2014_000000115314.jpg
MS450,"A lamb relaxes on a picturesque hillside, next to a tree.",COCO/COCO_val2014_000000273052.jpg
MS451,a fully baked pizza sitting on a plate,COCO/COCO_val2014_000000532571.jpg
MS452,there are two chairs and a sofa in this living room,COCO/COCO_val2014_000000568004.jpg
MS453,Kids and an adult are laying on a surfboard on the water.,COCO/COCO_val2014_000000353593.jpg
MS454,some blue and white train cars tracks and buildings,COCO/COCO_val2014_000000093236.jpg
MS455,Group of children playing inside a pile of leaves. ,COCO/COCO_val2014_000000163782.jpg
MS456,Woman in green sweater taking selfie in mirror.,COCO/COCO_val2014_000000546987.jpg
MS457,"A table with ham, turkey and other various food entrees.",COCO/COCO_val2014_000000191359.jpg
MS458,Morning breakfast sits on the comforter of a pretty country bedroom.,COCO/COCO_val2014_000000203455.jpg
MS459,An adult man with glasses wearing a black coat is on his cellphone.,COCO/COCO_val2014_000000386089.jpg
MS460,A young skier is skiing downhill in a competition.,COCO/COCO_val2014_000000455414.jpg
MS461,A man fixing a motorcycle with a hat,COCO/COCO_val2014_000000531234.jpg
MS462,Three different shots show a man with a baseball bat making hand signals.,COCO/COCO_val2014_000000247014.jpg
MS463,Flowers in a vase atop a table at night.,COCO/COCO_val2014_000000274416.jpg
MS464,a yellow work truck a red work truck and a white box truck,COCO/COCO_val2014_000000283945.jpg
MS465,A computer is turned on with its mouse in a cluttered office area. ,COCO/COCO_val2014_000000417373.jpg
MS466,This is a man swimming while laying on a surf board.,COCO/COCO_val2014_000000514468.jpg
MS467,It's necessary to tie down a light airplane so it won't be tossed by the wind.,COCO/COCO_val2014_000000253557.jpg
MS468,a motorcycle in a display with people standing near by,COCO/COCO_val2014_000000313948.jpg
MS469,"A clock shines brightly on a dark, cloudy evening. ",COCO/COCO_val2014_000000364274.jpg
MS470,Man in black shirt sits in restaurant with desert and wine in front of him. ,COCO/COCO_val2014_000000277025.jpg
MS471,A large grassy pasture with grazing sheep in it,COCO/COCO_val2014_000000548267.jpg
